region,educ,age,female,industry,work_hours,wage,foreign_language,internet,alcohol,is_children,health,weight,height,smoke,year
"Новосибирская область, Бердский район (с 2003 года)",0,38.0,0,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",12.0,24000.0,0,1,1,0,0,95.0,170.0,1,2020
"Новосибирская область, Бердский район (с 2003 года)",0,31.0,0,"ТРАНСПОРТ, СВЯЗЬ",10.0,34000.0,0,1,1,1,0,71.0,176.0,0,2020
Москва,0,43.0,1,"НАУКА, КУЛЬТУРА",5.0,12000.0,0,1,1,1,0,70.0,165.0,1,2020
Москва,0,48.0,0,"АРМИЯ, МВД, ОРГАНЫ БЕЗОПАСНОСТИ",24.0,30000.0,0,1,1,1,0,95.0,182.0,1,2020
Москва,2,31.0,0,ЮРИСПРУДЕНЦИЯ,9.0,70000.0,0,1,1,1,0,88.0,180.0,1,2020
Москва,2,35.0,0,"АРМИЯ, МВД, ОРГАНЫ БЕЗОПАСНОСТИ",8.0,52000.0,1,1,1,1,0,90.0,198.0,0,2020
Москва,2,34.0,1,ФИНАНСЫ,10.0,65000.0,0,1,1,1,1,61.0,158.0,0,2020
Санкт-Петербург,0,57.0,1,ЭНЕРГЕТИЧЕСКАЯ ПРОМЫШЛЕННОСТЬ,12.0,50000.0,0,1,0,1,0,90.0,164.0,0,2020
Санкт-Петербург,0,43.0,1,СТРОИТЕЛЬСТВО,7.0,30000.0,0,1,1,0,0,63.0,153.0,1,2020
Санкт-Петербург,1,55.0,0,СТРОИТЕЛЬСТВО,8.0,30000.0,0,0,1,0,0,55.0,168.0,1,2020
"Ленинградская область, Волосовский район",0,41.0,0,"ТРАНСПОРТ, СВЯЗЬ",16.0,58500.0,0,1,1,1,0,100.0,178.0,0,2020
"Ленинградская область, Волосовский район",0,44.0,1,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",10.0,28000.0,0,1,1,1,0,75.0,162.0,0,2020
"Ленинградская область, Волосовский район",0,36.0,0,"АРМИЯ, МВД, ОРГАНЫ БЕЗОПАСНОСТИ",24.0,40000.0,0,1,1,1,0,85.0,170.0,1,2020
"Ленинградская область, Волосовский район",2,36.0,1,ЗДРАВООХРАНЕНИЕ,8.0,70000.0,0,1,0,1,0,63.0,165.0,0,2020
"Ленинградская область, Волосовский район",0,64.0,1,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",8.0,16000.0,0,0,0,1,0,95.0,172.0,0,2020
"Ленинградская область, Волосовский район",1,60.0,1,ОБРАЗОВАНИЕ,8.0,21000.0,0,1,1,1,1,72.0,158.0,0,2020
"Ленинградская область, Волосовский район",2,50.0,1,ОБРАЗОВАНИЕ,7.0,48000.0,0,1,1,1,1,65.0,166.0,0,2020
"Ленинградская область, Волосовский район",1,26.0,0,НЕФТЕГАЗОВАЯ ПРОМЫШЛЕННОСТЬ,24.0,54000.0,0,1,0,0,0,82.0,183.0,0,2020
"Ленинградская область, Волосовский район",0,58.0,1,"ЛЕГКАЯ, ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ",8.0,18900.0,0,0,0,1,0,73.0,156.0,0,2020
"Ленинградская область, Волосовский район",1,47.0,1,ЗДРАВООХРАНЕНИЕ,12.0,30000.0,0,1,1,1,0,67.0,164.0,1,2020
"Ленинградская область, Волосовский район",2,33.0,1,ОБРАЗОВАНИЕ,9.0,48000.0,0,1,1,1,0,58.0,168.0,0,2020
"Ленинградская область, Волосовский район",2,39.0,1,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",12.0,40000.0,0,1,1,1,0,100.0,178.0,0,2020
"Ленинградская область, Волосовский район",0,40.0,0,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",12.0,27000.0,0,0,1,1,0,52.0,160.0,1,2020
"Ленинградская область, Волосовский район",1,56.0,1,ЗДРАВООХРАНЕНИЕ,12.0,37800.0,0,1,0,1,0,72.0,162.0,0,2020
"Ленинградская область, Волосовский район",2,48.0,1,ОРГАНЫ УПРАВЛЕНИЯ,8.0,56000.0,1,1,1,1,0,78.0,164.0,0,2020
"Ленинградская область, Волосовский район",1,59.0,0,"АРМИЯ, МВД, ОРГАНЫ БЕЗОПАСНОСТИ",12.0,24300.0,0,1,1,1,0,95.0,176.0,1,2020
"Ленинградская область, Волосовский район",2,63.0,1,"ТРАНСПОРТ, СВЯЗЬ",12.0,30150.0,0,1,0,1,0,82.0,168.0,0,2020
"Ленинградская область, Волосовский район",0,64.0,0,"ТРАНСПОРТ, СВЯЗЬ",12.0,28000.0,0,1,1,1,0,105.0,173.0,1,2020
"Ленинградская область, Волосовский район",0,59.0,0,"ТРАНСПОРТ, СВЯЗЬ",12.0,40000.0,0,0,1,1,0,80.0,170.0,1,2020
"Ленинградская область, Волосовский район",0,35.0,0,СЕЛЬСКОЕ ХОЗЯЙСТВО,8.0,40000.0,0,0,0,1,0,65.0,164.0,1,2020
"Ленинградская область, Волосовский район",1,59.0,1,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",13.0,9000.0,0,1,1,1,1,80.0,163.0,0,2020
"Ленинградская область, Волосовский район",1,60.0,1,ОБРАЗОВАНИЕ,2.0,5000.0,0,1,1,1,0,83.0,159.0,0,2020
"Ленинградская область, Волосовский район",0,47.0,1,ЗДРАВООХРАНЕНИЕ,24.0,22000.0,0,1,1,1,0,83.0,166.0,0,2020
"Ленинградская область, Волосовский район",1,66.0,0,"АРМИЯ, МВД, ОРГАНЫ БЕЗОПАСНОСТИ",10.0,30000.0,0,1,1,1,0,70.0,172.0,0,2020
"Ленинградская область, Волосовский район",2,41.0,1,"АРМИЯ, МВД, ОРГАНЫ БЕЗОПАСНОСТИ",8.0,50000.0,0,1,1,1,0,53.0,153.0,0,2020
"Ленинградская область, Волосовский район",1,47.0,0,"ТРАНСПОРТ, СВЯЗЬ",8.0,20000.0,0,1,1,1,1,68.0,172.0,0,2020
"Ленинградская область, Волосовский район",2,39.0,1,ОБРАЗОВАНИЕ,12.0,22000.0,0,1,1,1,0,80.0,170.0,0,2020
"Ленинградская область, Волосовский район",2,38.0,1,ОБРАЗОВАНИЕ,5.0,20000.0,0,1,1,1,0,70.0,164.0,0,2020
"Ленинградская область, Волосовский район",2,36.0,1,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",8.0,25000.0,0,1,1,1,0,52.0,155.0,0,2020
"Ленинградская область, Волосовский район",2,39.0,0,"АРМИЯ, МВД, ОРГАНЫ БЕЗОПАСНОСТИ",8.0,41000.0,0,1,1,1,0,87.0,180.0,0,2020
"Ленинградская область, Волосовский район",0,31.0,1,"ЛЕГКАЯ, ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ",12.0,30000.0,0,1,1,1,0,83.0,172.0,0,2020
Краснодар,2,38.0,0,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",8.0,26000.0,1,1,1,1,0,100.0,172.0,1,2020
Краснодар,2,52.0,0,НЕФТЕГАЗОВАЯ ПРОМЫШЛЕННОСТЬ,12.0,110000.0,0,1,1,1,0,102.0,178.0,0,2020
Краснодар,2,30.0,0,НЕФТЕГАЗОВАЯ ПРОМЫШЛЕННОСТЬ,8.0,28000.0,1,1,1,1,0,80.0,173.0,1,2020
Краснодар,2,28.0,1,НЕФТЕГАЗОВАЯ ПРОМЫШЛЕННОСТЬ,8.0,25000.0,1,1,1,0,0,54.0,165.0,0,2020
Краснодар,1,44.0,1,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",9.0,25000.0,0,1,1,1,1,89.0,162.0,0,2020
Краснодар,0,54.0,0,"ТРАНСПОРТ, СВЯЗЬ",8.0,35000.0,0,1,1,1,0,86.0,171.0,1,2020
Краснодар,2,39.0,0,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",8.0,35000.0,0,1,1,1,0,73.0,175.0,1,2020
Краснодар,0,54.0,0,ЗДРАВООХРАНЕНИЕ,8.0,55000.0,0,1,1,1,0,82.0,170.0,1,2020
Краснодар,2,27.0,0,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",9.0,40000.0,1,1,1,0,0,60.3,181.0,1,2020
"Удмуртская Республика, Глазов и Глазовский район",2,34.0,1,"ЭКОЛОГИЯ, ЗАЩИТА ОКРУЖАЮЩЕЙ СРЕДЫ",4.0,12500.0,1,1,1,1,1,60.0,164.0,0,2020
"Удмуртская Республика, Глазов и Глазовский район",2,50.0,1,ВОЕННО-ПРОМЫШЛЕННЫЙ КОМПЛЕКС,7.0,28000.0,1,1,1,1,0,72.0,168.0,0,2020
"Удмуртская Республика, Глазов и Глазовский район",0,54.0,1,СЕЛЬСКОЕ ХОЗЯЙСТВО,7.0,23000.0,0,1,0,1,0,80.0,154.0,0,2020
"Удмуртская Республика, Глазов и Глазовский район",0,58.0,0,НЕФТЕГАЗОВАЯ ПРОМЫШЛЕННОСТЬ,8.0,23000.0,0,1,0,1,0,96.0,164.0,0,2020
"Удмуртская Республика, Глазов и Глазовский район",0,55.0,1,СЕЛЬСКОЕ ХОЗЯЙСТВО,8.0,16000.0,0,1,1,1,0,75.0,153.0,0,2020
"Удмуртская Республика, Глазов и Глазовский район",0,59.0,0,СЕЛЬСКОЕ ХОЗЯЙСТВО,8.0,13000.0,0,0,1,1,0,70.0,165.0,0,2020
"Удмуртская Республика, Глазов и Глазовский район",0,46.0,0,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",8.0,20000.0,0,1,1,1,1,65.0,170.0,1,2020
"Удмуртская Республика, Глазов и Глазовский район",2,42.0,1,"АРМИЯ, МВД, ОРГАНЫ БЕЗОПАСНОСТИ",8.0,25000.0,1,1,1,1,0,45.0,159.0,0,2020
"Удмуртская Республика, Глазов и Глазовский район",2,52.0,0,"ТРАНСПОРТ, СВЯЗЬ",11.0,43000.0,0,1,0,1,0,62.0,168.0,1,2020
"Удмуртская Республика, Глазов и Глазовский район",0,52.0,1,"ЛЕГКАЯ, ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ",8.0,12300.0,0,1,0,1,0,65.0,156.0,0,2020
"Удмуртская Республика, Глазов и Глазовский район",1,52.0,1,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",8.0,11000.0,0,1,1,1,0,52.0,164.0,0,2020
"Удмуртская Республика, Глазов и Глазовский район",2,38.0,0,ЭНЕРГЕТИЧЕСКАЯ ПРОМЫШЛЕННОСТЬ,8.0,49000.0,1,1,1,1,0,80.0,181.0,0,2020
"Удмуртская Республика, Глазов и Глазовский район",1,59.0,0,ГРАЖДАНСКОЕ МАШИНОСТРОЕНИЕ,8.0,20000.0,0,1,1,1,0,70.0,166.0,0,2020
"Удмуртская Республика, Глазов и Глазовский район",2,33.0,0,СТРОИТЕЛЬСТВО,12.0,27500.0,0,1,1,1,0,73.0,168.0,0,2020
"Удмуртская Республика, Глазов и Глазовский район",0,44.0,1,СЕЛЬСКОЕ ХОЗЯЙСТВО,8.0,20000.0,0,1,0,1,0,51.0,163.0,0,2020
"Удмуртская Республика, Глазов и Глазовский район",0,39.0,0,СЕЛЬСКОЕ ХОЗЯЙСТВО,8.0,18000.0,0,1,1,1,1,89.0,187.0,0,2020
"Удмуртская Республика, Глазов и Глазовский район",1,66.0,1,ЗДРАВООХРАНЕНИЕ,7.0,16000.0,0,1,0,1,1,70.0,156.0,0,2020
"Удмуртская Республика, Глазов и Глазовский район",0,42.0,1,ЗДРАВООХРАНЕНИЕ,7.0,19200.0,0,1,0,1,0,55.0,161.0,0,2020
"Удмуртская Республика, Глазов и Глазовский район",2,39.0,0,"ЛЕГКАЯ, ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ",8.0,40000.0,0,1,1,1,0,75.0,168.0,0,2020
"Удмуртская Республика, Глазов и Глазовский район",1,48.0,1,ЗДРАВООХРАНЕНИЕ,7.0,15000.0,1,1,1,1,1,65.0,153.0,0,2020
"Удмуртская Республика, Глазов и Глазовский район",2,28.0,1,СЕЛЬСКОЕ ХОЗЯЙСТВО,8.0,28500.0,1,1,1,1,1,70.0,165.0,0,2020
"Удмуртская Республика, Глазов и Глазовский район",0,53.0,0,"ТРАНСПОРТ, СВЯЗЬ",8.0,15000.0,0,1,1,1,0,90.0,167.0,1,2020
"Удмуртская Республика, Глазов и Глазовский район",0,32.0,1,"ЛЕГКАЯ, ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ",12.0,25000.0,1,1,0,1,0,65.0,164.0,1,2020
"Удмуртская Республика, Глазов и Глазовский район",0,54.0,1,"ЛЕГКАЯ, ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ",12.0,25000.0,0,1,0,1,0,100.0,165.0,1,2020
"Удмуртская Республика, Глазов и Глазовский район",0,51.0,0,СТРОИТЕЛЬСТВО,8.0,22000.0,0,1,0,0,0,80.0,185.0,1,2020
"Удмуртская Республика, Глазов и Глазовский район",0,37.0,1,СОЦИАЛЬНОЕ ОБСЛУЖИВАНИЕ,5.0,11800.0,0,1,0,1,1,47.0,159.0,0,2020
"Удмуртская Республика, Глазов и Глазовский район",2,41.0,0,ЖИЛИЩНО-КОММУНАЛЬНОЕ ХОЗЯЙСТВО,8.0,35000.0,0,1,1,1,0,68.0,174.0,0,2020
"Удмуртская Республика, Глазов и Глазовский район",2,36.0,1,ЖИЛИЩНО-КОММУНАЛЬНОЕ ХОЗЯЙСТВО,8.0,45000.0,1,1,1,1,0,52.0,160.0,0,2020
"Удмуртская Республика, Глазов и Глазовский район",2,45.0,0,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",12.0,35000.0,0,1,1,1,0,82.0,169.0,1,2020
"Удмуртская Республика, Глазов и Глазовский район",0,32.0,0,УСЛУГИ НАСЕЛЕНИЮ,8.0,12000.0,0,1,1,1,0,74.0,175.0,1,2020
"Удмуртская Республика, Глазов и Глазовский район",0,27.0,1,ОБРАЗОВАНИЕ,8.0,12000.0,0,1,1,0,0,80.0,155.0,1,2020
"Удмуртская Республика, Глазов и Глазовский район",2,56.0,1,ОБРАЗОВАНИЕ,7.0,18000.0,0,1,1,1,0,56.0,158.0,0,2020
"Удмуртская Республика, Глазов и Глазовский район",0,36.0,1,ОБРАЗОВАНИЕ,8.0,11900.0,0,1,1,1,0,85.0,162.0,1,2020
"Удмуртская Республика, Глазов и Глазовский район",0,59.0,1,"ТРАНСПОРТ, СВЯЗЬ",8.0,12130.0,0,1,0,1,1,58.0,155.0,0,2020
"Удмуртская Республика, Глазов и Глазовский район",1,36.0,0,НЕФТЕГАЗОВАЯ ПРОМЫШЛЕННОСТЬ,12.0,22000.0,0,1,1,1,0,92.0,179.0,1,2020
"Удмуртская Республика, Глазов и Глазовский район",2,34.0,1,ДРУГАЯ ОТРАСЛЬ ТЯЖЕЛОЙ ПРОМЫШЛЕННОСТИ,7.0,25000.0,1,1,0,1,0,43.0,150.0,0,2020
"Удмуртская Республика, Глазов и Глазовский район",1,39.0,0,ДРУГАЯ ОТРАСЛЬ ТЯЖЕЛОЙ ПРОМЫШЛЕННОСТИ,7.0,35000.0,0,1,0,1,0,71.5,178.0,1,2020
"Удмуртская Республика, Глазов и Глазовский район",2,44.0,0,ЖИЛИЩНО-КОММУНАЛЬНОЕ ХОЗЯЙСТВО,8.0,32000.0,0,1,1,1,0,72.0,176.0,0,2020
"Удмуртская Республика, Глазов и Глазовский район",0,36.0,0,СЕЛЬСКОЕ ХОЗЯЙСТВО,11.0,28000.0,0,1,1,1,0,80.0,170.0,1,2020
"Удмуртская Республика, Глазов и Глазовский район",1,37.0,1,ДРУГАЯ ОТРАСЛЬ ТЯЖЕЛОЙ ПРОМЫШЛЕННОСТИ,8.0,26000.0,0,1,1,1,0,52.0,152.0,0,2020
"Удмуртская Республика, Глазов и Глазовский район",2,46.0,1,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",8.0,35000.0,1,1,1,1,0,70.0,164.0,0,2020
"Удмуртская Республика, Глазов и Глазовский район",2,45.0,0,ДРУГАЯ ОТРАСЛЬ ТЯЖЕЛОЙ ПРОМЫШЛЕННОСТИ,8.0,20000.0,0,1,1,1,0,80.0,165.0,1,2020
"Удмуртская Республика, Глазов и Глазовский район",0,45.0,1,НЕФТЕГАЗОВАЯ ПРОМЫШЛЕННОСТЬ,12.0,23000.0,0,1,1,1,0,87.0,164.0,0,2020
"Удмуртская Республика, Глазов и Глазовский район",0,60.0,0,НЕФТЕГАЗОВАЯ ПРОМЫШЛЕННОСТЬ,12.0,24000.0,0,1,1,1,0,85.0,172.0,0,2020
"Удмуртская Республика, Глазов и Глазовский район",1,60.0,1,"ТРАНСПОРТ, СВЯЗЬ",4.0,8000.0,0,1,0,1,0,90.0,164.0,0,2020
"Удмуртская Республика, Глазов и Глазовский район",0,39.0,0,СТРОИТЕЛЬСТВО,10.0,30000.0,0,1,1,0,0,60.0,164.0,0,2020
"Удмуртская Республика, Глазов и Глазовский район",0,37.0,1,ОБРАЗОВАНИЕ,7.0,18000.0,0,1,1,1,0,64.0,154.0,0,2020
"Удмуртская Республика, Глазов и Глазовский район",0,44.0,0,"ЛЕГКАЯ, ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ",8.0,18000.0,0,1,0,1,0,83.0,177.0,0,2020
"Удмуртская Республика, Глазов и Глазовский район",0,60.0,0,СЕЛЬСКОЕ ХОЗЯЙСТВО,8.0,25000.0,0,1,1,1,0,76.0,169.0,1,2020
"Удмуртская Республика, Глазов и Глазовский район",2,37.0,0,СЕЛЬСКОЕ ХОЗЯЙСТВО,8.0,31000.0,0,1,1,1,1,78.0,176.0,0,2020
"Пермский край, Соликамск и Соликамский район",2,33.0,1,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",9.0,40000.0,0,1,1,1,0,61.0,169.0,0,2020
"Пермский край, Соликамск и Соликамский район",1,35.0,0,ДРУГАЯ ОТРАСЛЬ ТЯЖЕЛОЙ ПРОМЫШЛЕННОСТИ,12.0,30000.0,0,1,1,1,0,74.0,181.0,0,2020
"Пермский край, Соликамск и Соликамский район",0,50.0,0,"ДЕРЕВООБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ, ЛЕСНОЕ ХОЗЯЙСТВО",12.0,18000.0,0,0,1,0,0,72.0,160.0,1,2020
"Пермский край, Соликамск и Соликамский район",0,29.0,1,ДРУГАЯ ОТРАСЛЬ ТЯЖЕЛОЙ ПРОМЫШЛЕННОСТИ,8.0,40000.0,0,0,0,1,0,52.0,158.0,0,2020
"Пермский край, Соликамск и Соликамский район",2,49.0,0,ДРУГАЯ ОТРАСЛЬ ТЯЖЕЛОЙ ПРОМЫШЛЕННОСТИ,8.0,65200.0,0,1,1,1,1,80.0,175.0,0,2020
"Пермский край, Соликамск и Соликамский район",1,44.0,1,ЗДРАВООХРАНЕНИЕ,6.0,20100.0,0,1,1,1,0,49.0,156.0,0,2020
"Пермский край, Соликамск и Соликамский район",1,31.0,1,ЗДРАВООХРАНЕНИЕ,10.0,40000.0,0,1,1,0,0,71.0,168.0,0,2020
"Пермский край, Соликамск и Соликамский район",2,45.0,1,ДРУГАЯ ОТРАСЛЬ ТЯЖЕЛОЙ ПРОМЫШЛЕННОСТИ,7.0,31600.0,0,1,1,1,1,67.0,156.0,0,2020
"Пермский край, Соликамск и Соликамский район",0,41.0,0,"ДЕРЕВООБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ, ЛЕСНОЕ ХОЗЯЙСТВО",12.0,33000.0,0,1,1,1,1,82.0,184.0,1,2020
"Пермский край, Соликамск и Соликамский район",1,20.0,1,"ДЕРЕВООБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ, ЛЕСНОЕ ХОЗЯЙСТВО",8.0,17000.0,1,1,1,1,1,65.0,170.0,0,2020
"Пермский край, Соликамск и Соликамский район",1,47.0,1,ЭНЕРГЕТИЧЕСКАЯ ПРОМЫШЛЕННОСТЬ,8.0,30000.0,0,1,0,1,1,85.0,170.0,0,2020
"Пермский край, Соликамск и Соликамский район",0,43.0,0,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",8.0,50000.0,0,1,1,1,0,78.0,184.0,0,2020
"Пермский край, Соликамск и Соликамский район",2,36.0,1,ХИМИЧЕСКАЯ ПРОМЫШЛЕННОСТЬ,8.0,40000.0,0,1,1,1,0,72.0,156.0,0,2020
"Пермский край, Соликамск и Соликамский район",1,40.0,1,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",8.0,25300.0,0,1,1,1,0,60.0,160.0,0,2020
"Пермский край, Соликамск и Соликамский район",1,21.0,1,ВОЕННО-ПРОМЫШЛЕННЫЙ КОМПЛЕКС,8.0,35200.0,0,1,1,0,1,54.0,162.0,0,2020
"Калужская область, Куйбышевский район",2,30.0,1,"НАУКА, КУЛЬТУРА",7.0,30000.0,1,1,1,1,1,65.0,170.0,0,2020
"Калужская область, Куйбышевский район",0,41.0,1,СЕЛЬСКОЕ ХОЗЯЙСТВО,6.0,10000.0,0,1,1,1,1,88.0,162.0,0,2020
"Калужская область, Куйбышевский район",0,47.0,0,"ТРАНСПОРТ, СВЯЗЬ",8.0,20000.0,0,1,1,1,0,105.0,180.0,1,2020
"Калужская область, Куйбышевский район",0,59.0,1,ОБРАЗОВАНИЕ,8.0,11200.0,0,0,1,1,1,62.0,168.0,0,2020
"Калужская область, Куйбышевский район",1,41.0,1,ОБРАЗОВАНИЕ,7.0,20000.0,0,1,1,1,0,68.0,159.0,0,2020
"Калужская область, Куйбышевский район",0,45.0,0,УСЛУГИ НАСЕЛЕНИЮ,8.0,30000.0,0,1,1,1,0,83.0,172.0,0,2020
"Калужская область, Куйбышевский район",0,41.0,0,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",9.0,25000.0,0,1,1,1,0,60.0,170.0,1,2020
